@relation 2017-04-16

@attribute 'RSI EXTREME SCALED' numeric
@attribute 'CCI CHANNEL BREAK SCALED' numeric
@attribute MACDIndicator numeric
@attribute bbSizeBand numeric
@attribute bbPricePosition numeric
@attribute Prediction {up,down,no}

@data
0,0,-0.000008,0.000449,158.476772,down
0,0,-0.000003,0.000585,113.317813,down
0,0,0.000004,0.000688,91.736946,down
0,0,0.000011,0.000779,81.789851,down
0,0,0.000017,0.000811,48.607723,down
0,0,0.000021,0.000806,7.694742,no
0,0,0.000024,0.000802,4.114346,up
0,0,0.000026,0.000799,0.75116,up
0,-2,0.000026,0.000776,5.928578,up
0,0,0.000026,0.000774,2.583604,up
0,0,0.000026,0.000757,0.66026,up
0,-2,0.000026,0.000746,29.093628,up
0,0,0.000027,0.000731,26.00362,up
0,0,0.000027,0.000709,17.761018,up
0,0,0.000028,0.000684,20.453764,up
0,0,0.00003,0.000688,55.361842,down
0,0,0.000031,0.000651,23.206922,up
0,0,0.000033,0.000605,17.017966,up
0,0,0.000035,0.000578,52.609645,down
0,0,0.000037,0.000532,42.889281,down
0,0,0.000039,0.000515,18.63463,no
0,0,0.000041,0.000521,52.558845,down
0,0,0.000043,0.000521,44.886021,down
0,0,0.000045,0.000512,42.348518,down
0,0,0.000045,0.000511,0,up
0,0,0.000045,0.000491,16.686981,down
0,0,0.000044,0.000461,9.535969,down
0,0,0.000043,0.000419,5.95967,down
0,0,0.000041,0.00039,-31.763562,up
0,0,0.000039,0.000345,-16.815126,up
0,0,0.000037,0.000288,-24.976523,down
0,0,0.000034,0.000288,-38.85237,down
0,0,0.000032,0.000286,-32.512961,down
0,0,0.00003,0.000272,6.606895,down
0,0,0.000028,0.000264,-10.236622,down
0,0,0.000026,0.000286,-86.02503,down
0,0,0.000023,0.000326,-83.824104,down
0,0,0.000018,0.000415,-108.550682,down
0,0,0.000012,0.000541,-119.31792,down
-2,0,0.000003,0.000843,-136.659516,up
0,0,-0.000007,0.000966,-86.866373,down
0,0,-0.000018,0.001095,-90.017513,up
0,0,-0.00003,0.001194,-78.248088,up
0,0,-0.000041,0.001245,-63.196672,down
0,2,-0.000052,0.001307,-58.826361,up
0,0,-0.000061,0.001336,-51.423268,up
0,0,-0.000069,0.001346,-45.085973,up
0,0,-0.000077,0.00134,-40.824093,no
0,1,-0.000082,0.00134,-38.286581,down
0,0,-0.000085,0.001288,5.977135,down
0,0,-0.000087,0.001241,-25.056061,no
0,0,-0.000088,0.001178,-9.250689,down
0,0,-0.000088,0.001111,-28.164288,up
0,0,-0.000089,0.000998,-36.569204,up
0,0,-0.00009,0.000844,-26.417485,up
0,0,-0.00009,0.000717,-5.576572,down
0,0,-0.000088,0.000563,17.039929,down
0,0,-0.000086,0.000451,39.717145,down
0,0,-0.000083,0.000394,28.953694,no
0,0,-0.00008,0.000383,-8.627082,up
0,0,-0.00008,0.000476,-105.427525,up
0,0,-0.00008,0.000479,-29.207896,up
0,0,-0.000078,0.000475,-5.267903,up
0,0,-0.000076,0.000479,26.285676,up
0,2,-0.000073,0.000484,31.590489,up
0,2,-0.000069,0.000503,50.649827,up
0,2,-0.000063,0.000532,58.970386,up
0,0,-0.000057,0.000562,58.89449,no
0,0,-0.00005,0.000606,69.506711,up
0,0,-0.000043,0.000618,70.845875,no
0,0,-0.000035,0.000702,83.161694,down
0,0,-0.000026,0.000746,59.510262,down
0,0,-0.00002,0.000747,29.601994,up
0,0,-0.000013,0.000744,46.221364,down
0,0,-0.000007,0.000741,39.405526,down
0,0,-0.000002,0.00075,38.157932,down
0,0,0.000003,0.000759,32.419679,down
0,0,0.000007,0.000762,20.080041,down
0,0,0.00001,0.000755,-7.152318,up
0,0,0.000011,0.000731,-9.298072,up
0,0,0.000011,0.000551,-22.870376,down
0,0,0.00001,0.000465,-23.219096,down
0,0,0.00001,0.000396,-12.119898,up
0,0,0.00001,0.000361,-11.366164,down
0,0,0.000009,0.000332,-27.089884,down
0,0,0.000008,0.000342,-60.499231,down
0,0,0.000007,0.000352,-45.963227,down
0,0,0.000007,0.000354,15.271979,down
0,0,0.000006,0.000363,-47.368363,down
0,0,0.000004,0.000384,-65.6486,down
0,0,0.000002,0.000404,-97.581866,down
0,0,-0.000002,0.000417,-73.177319,down
0,0,-0.000005,0.000485,-90.357308,down
0,0,-0.00001,0.000511,-75.178592,down
0,0,-0.000015,0.000559,-86.525194,down
0,0,-0.00002,0.000588,-78.545194,down
0,0,-0.000025,0.000602,-69.961094,down
0,0,-0.000031,0.000678,-93.074453,down
0,0,-0.000038,0.000795,-93.474373,down
-1,0,-0.000046,0.000929,-93.219379,up
0,0,-0.000054,0.001014,-74.255923,up
0,0,-0.000062,0.001072,-65.117862,up
0,0,-0.000069,0.001073,-45.401758,up
-2,0,-0.000075,0.001082,-56.006174,up
0,0,-0.00008,0.001053,-35.706037,up
0,0,-0.000084,0.001025,-26.834457,down
0,0,-0.000086,0.000977,-23.735956,down
0,0,-0.000087,0.000854,-20.844392,down
0,0,-0.000087,0.000768,-15.237672,down
0,0,-0.000087,0.000689,-17.273268,down
0,0,-0.000086,0.000639,-17.051687,up
0,0,-0.000085,0.000557,-13.635715,up
0,0,-0.000083,0.000504,-17.65516,up
0,0,-0.000081,0.000426,3.523625,up
0,0,-0.000079,0.000374,-1.604858,up
0,0,-0.000077,0.000316,21.806772,up
0,0,-0.000074,0.000238,27.292922,up
0,2,-0.000071,0.000228,13.171711,up
0,2,-0.000068,0.000241,58.48722,up
0,2,-0.000064,0.000266,110.511479,down
0,0,-0.000058,0.000336,119.981532,down
0,0,-0.000052,0.000361,87.375783,down
0,0,-0.000046,0.00041,85.789888,down
0,0,-0.00004,0.000409,68.960199,down
0,0,-0.000034,0.000408,31.383297,up
0,-2,-0.000029,0.000412,33.018853,up
0,-2,-0.000025,0.000411,20.949144,up
0,-2,-0.000021,0.000415,36.666446,down
0,-2,-0.000018,0.000414,24.398075,no
0,-2,-0.000014,0.00042,48.085017,down
0,-2,-0.000011,0.000424,51.926668,down
0,-2,-0.000007,0.000412,34.185585,down
0,0,-0.000005,0.00038,1.578264,no
0,0,-0.000003,0.00036,3.890015,down
0,0,-0.000001,0.000326,-5.825679,no
0,0,0,0.000302,-15.881333,no
0,0,0,0.000268,-14.573076,up
0,0,0.000001,0.000208,-25.047519,up
0,0,0.000001,0.000192,-70.212815,up
0,0,0,0.000194,-27.2535,up
0,0,0,0.000184,-34.257982,up
0,0,0,0.00018,21.677123,up
0,0,0.000001,0.000163,26.952811,up
0,0,0.000002,0.000168,73.416483,up
0,0,0.000003,0.000172,44.778985,up
0,0,0.000005,0.000243,123.508045,up
0,0,0.000008,0.000301,106.116165,up
0,0,0.000011,0.000384,108.445915,up
1,0,0.000016,0.000472,103.026006,up
1,0,0.000022,0.00063,115.562835,up
1,0,0.000029,0.000745,92.94244,up
1,0,0.000037,0.00088,93.591054,down
0,0,0.000044,0.000934,64.15988,down
0,-2,0.000051,0.000973,57.032861,up
1,-2,0.000059,0.001061,76.718235,down
0,0,0.000066,0.001082,51.957473,down
0,0,0.000071,0.001069,33.573861,down
0,0,0.000075,0.001048,31.974169,no
0,0,0.000078,0.001009,37.875193,down
0,0,0.000079,0.000949,7.058231,down
0,0,0.00008,0.000876,16.548816,down
0,0,0.00008,0.000809,11.006385,down
0,0,0.000079,0.000727,17.746845,down
0,0,0.000078,0.000644,8.543126,down
0,0,0.000075,0.00053,-35.850652,up
0,0,0.000071,0.000535,-87.603316,up
0,0,0.000066,0.00051,-57.829937,down
0,0,0.00006,0.000535,-76.396068,up
0,0,0.000055,0.000525,-10.661349,up
0,0,0.000051,0.000527,-20.130312,up
0,0,0.000046,0.000549,-52.10561,up
0,0,0.000041,0.000549,-53.728024,up
0,0,0.000037,0.000543,-8.282101,up
0,0,0.000035,0.000538,14.685924,up
0,0,0.000033,0.000466,21.246458,up
0,0,0.000031,0.000436,20.62707,up
0,0,0.000031,0.000461,65.4399,up
0,0,0.000033,0.000509,80.309049,up
0,0,0.000036,0.000656,116.207289,up
0,0,0.000041,0.000769,91.317194,up
0,0,0.000047,0.000879,84.627455,up
0,0,0.000053,0.000946,64.483507,down
0,0,0.00006,0.001078,83.730765,down
1,0,0.000068,0.001202,77.349075,down
0,0,0.000075,0.001251,55.569445,down
0,-2,0.000081,0.001229,44.767631,down
0,-2,0.000085,0.001197,25.396019,down
0,0,0.000087,0.001121,-8.026202,down
0,0,0.000085,0.001108,-25.003516,down
0,0,0.000081,0.00108,-19.53102,down
0,0,0.000076,0.001019,-28.659147,up
0,0,0.00007,0.000945,-37.353582,up
0,0,0.000063,0.000921,-41.389364,up
0,0,0.000056,0.00093,-51.417918,up
0,0,0.000048,0.000939,-50.607322,up
0,0,0.000042,0.000914,-24.724568,up
0,0,0.000036,0.000921,-32.781094,up
0,0,0.00003,0.000931,-27.286207,up
0,0,0.000027,0.00092,16.621416,up
0,0,0.000027,0.000939,45.248146,up
0,0,0.000028,0.000942,38.656744,up
0,0,0.000031,0.000954,37.544588,up
0,0,0.000034,0.000936,51.603367,up
0,0,0.000039,0.000936,70.834435,up
0,0,0.000044,0.000939,53.445856,up
0,0,0.000049,0.001001,72.428738,up
0,0,0.000056,0.001113,78.066249,up
0,0,0.000062,0.001189,63.756599,up
1,0,0.00007,0.001273,71.264637,up
1,0,0.000078,0.0014,78.989422,down
1,0,0.000086,0.001453,61.17058,up
1,0,0.000095,0.001503,63.998722,up
1,0,0.000103,0.001552,67.325281,down
0,0,0.000111,0.001498,46.473383,down
0,0,0.000117,0.001412,45.685905,down
0,0,0.000124,0.001381,54.827459,down
0,0,0.000129,0.001291,51.521467,down
0,0,0.000132,0.00112,17.408503,down
0,0,0.000132,0.001024,-13.675632,up
0,0,0.000129,0.000976,-16.489042,up
0,0,0.000126,0.000906,8.942943,down
0,0,0.000123,0.000818,-4.034396,down
0,0,0.000118,0.000744,2.016252,down
0,0,0.000113,0.000708,-27.96719,up
0,0,0.000108,0.000622,-29.119075,up
0,0,0.000102,0.000588,-32.659863,up
0,0,0.000097,0.000578,-23.702963,up
0,0,0.000091,0.000564,-35.794285,up
0,0,0.000086,0.000563,-4.444006,up
0,0,0.000084,0.000642,89.50365,down
0,0,0.000083,0.000651,28.724437,up
0,0,0.000082,0.000657,37.127715,up
0,-2,0.000081,0.000624,6.574797,up
0,-2,0.000081,0.000713,86.246798,down
0,-2,0.000083,0.000756,60.585244,down
0,0,0.000084,0.000778,57.977066,down
0,0,0.000086,0.00084,75.480202,down
0,0,0.000088,0.000859,38.533498,down
0,0,0.000089,0.000836,30.506261,up
0,0,0.000089,0.000802,27.303237,up
0,0,0.000088,0.000802,26.944275,up
0,0,0.000086,0.00078,-4.999101,up
0,0,0.000083,0.000766,-6.523975,up
0,0,0.000082,0.000799,76.725844,down
0,1,0.000083,0.000818,70.501306,down
0,1,0.000083,0.000765,25.871303,down
0,1,0.000083,0.000706,12.180216,up
0,1,0.000082,0.000618,23.636946,down
0,0,0.00008,0.000557,-16.868621,down
0,0,0.000078,0.000553,-4.703812,down
0,0,0.000075,0.000535,3.741424,down
0,0,0.000073,0.000524,16.209785,down
0,0,0.00007,0.000466,-24.051286,down
0,0,0.000066,0.000474,-44.947438,down
0,0,0.000061,0.000487,-41.234023,down
0,0,0.000057,0.000497,-34.23185,down
0,0,0.000052,0.000493,-45.669983,up
0,0,0.000046,0.000508,-42.149592,up
0,0,0.000041,0.000526,-46.185805,down
0,0,0.000035,0.000558,-58.559403,down
0,0,0.00003,0.00058,-46.917477,down
0,0,0.000025,0.000571,-20.497355,down
0,0,0.000021,0.00056,-18.386446,down
0,0,0.000017,0.000502,-48.591504,up
0,0,0.000013,0.000424,-70.500684,up
0,0,0.000009,0.000412,-47.298794,down
0,0,0.000005,0.000414,-51.498462,down
0,-2,0.000001,0.000394,-61.658695,down
0,0,-0.000002,0.000388,-18.53787,up
0,0,-0.000005,0.000378,-35.494354,up
0,0,-0.000008,0.000364,-62.345524,up
0,-2,-0.000011,0.000326,-83.504756,up
0,-2,-0.000015,0.000358,-100.427103,up
0,-2,-0.000017,0.00038,72.011818,up
0,-2,-0.000016,0.000397,62.768261,up
0,-2,-0.000015,0.000397,42.601752,up
0,0,-0.000014,0.000413,53.689167,up
0,0,-0.000011,0.000439,61.898164,up
0,0,-0.000008,0.000471,63.250539,up
0,0,-0.000005,0.000495,56.324141,up
0,0,-0.000001,0.000539,69.74333,up
0,0,0.000003,0.000562,50.741896,up
0,0,0.000007,0.000602,64.576547,down
0,0,0.000012,0.000659,72.55971,down
0,0,0.000017,0.000734,83.548897,down
0,0,0.000023,0.00079,69.959727,up
0,0,0.000028,0.000795,40.390342,down
0,0,0.000032,0.000771,22.315091,up
0,0,0.000035,0.00076,14.862392,up
0,0,0.000037,0.000771,53.561041,down
0,0,0.000041,0.000751,53.929638,down
0,0,0.000043,0.000658,10.335707,up
0,0,0.000044,0.000476,5.250447,up
0,0,0.000044,0.000463,3.024421,up
0,0,0.000044,0.000444,-3.824633,up
0,0,0.000043,0.000407,-12.541326,up
0,0,0.000043,0.000401,60.410395,up
0,0,0.000042,0.000377,7.427814,up
0,0,0.000044,0.000429,96.755591,no
0,0,0.000046,0.000461,82.921107,up
0,0,0.000048,0.000495,71.652318,up
0,0,0.000051,0.000524,76.277007,up
0,1,0.000053,0.000518,20.283702,up
0,2,0.000055,0.000541,52.834025,no
0,1,0.000058,0.000607,79.953277,down
0,0,0.000063,0.000755,104.060332,down
0,1,0.000067,0.000787,54.999095,down
0,0,0.00007,0.000789,45.142928,down
0,0,0.000072,0.000754,16.850131,down
0,0,0.000073,0.000755,17.752238,down
0,0,0.000074,0.00077,35.734822,down
0,0,0.000074,0.000738,19.771748,down
0,0,0.000073,0.000695,3.163994,down
0,0,0.00007,0.000646,-15.010935,up
0,0,0.000068,0.000583,-16.819852,no
0,0,0.000064,0.000499,-24.048144,up
0,0,0.000061,0.00048,-6.458771,up
0,0,0.000057,0.000415,-39.965207,up
0,0,0.000054,0.00042,-29.020897,up
0,0,0.00005,0.000427,-32.085211,up
0,0,0.000047,0.000427,-8.665349,down
0,0,0.000044,0.000426,-3.283681,down
0,0,0.000041,0.000405,-6.173898,down
0,1,0.000039,0.000404,-6.42956,down
0,0,0.000037,0.000392,-8.919731,down
0,0,0.000035,0.000272,-65.556025,down
0,0,0.000032,0.000246,-56.000941,down
0,0,0.000027,0.000298,-123.144136,down
0,0,0.000023,0.00034,-85.085146,down
0,-2,0.000018,0.000374,-77.205762,up
0,-2,0.000013,0.000381,-78.421593,up
0,0,0.000007,0.000426,-91.048711,up
0,0,0.000002,0.000454,-67.123203,up
0,0,-0.000003,0.000472,-48.718865,down
0,0,-0.000007,0.000476,-28.998061,up
0,0,-0.00001,0.000478,-26.371897,down
0,0,-0.000013,0.000465,-19.370522,down
0,0,-0.000014,0.000463,-17.293508,down
0,0,-0.000016,0.000465,-39.117178,up
0,0,-0.000018,0.000457,-11.152537,up
0,0,-0.000019,0.000435,-25.507554,up
0,0,-0.00002,0.0004,-17.771185,up
0,0,-0.00002,0.000354,-19.749677,up
0,0,-0.000021,0.000293,15.68359,up
0,0,-0.00002,0.000254,91.456317,down
0,-2,-0.000018,0.000268,85.421154,down
0,-2,-0.000016,0.000278,81.768626,down
0,-2,-0.000013,0.000292,59.585198,up
