@relation 2017-03-26

@attribute 'RSI EXTREME SCALED' numeric
@attribute 'CCI CHANNEL BREAK SCALED' numeric
@attribute MACDIndicator numeric
@attribute bbSizeBand numeric
@attribute bbPricePosition numeric
@attribute Prediction {up,down,no}

@data
1,0,0.000029,0.003488,164.544174,down
1,0,0.000066,0.004842,120.978521,down
0,0,0.000112,0.005629,88.948427,up
0,0,0.000163,0.006201,73.774761,up
0,0,0.000214,0.006566,63.391654,up
0,0,0.000262,0.006835,56.152759,up
0,0,0.000309,0.007078,53.082623,up
0,0,0.000353,0.007342,53.254917,up
0,-2,0.000394,0.007538,49.313145,down
0,0,0.000432,0.007677,46.121936,down
0,0,0.000465,0.007714,40.535657,down
1,-2,0.000493,0.007705,37.377783,down
1,0,0.000515,0.007642,31.863985,down
1,0,0.000532,0.007483,27.624022,down
1,0,0.000543,0.007254,24.289883,down
1,0,0.000549,0.006839,19.30069,down
0,0,0.00055,0.006198,16.086909,down
0,0,0.000547,0.005162,10.324811,down
0,0,0.00054,0.00375,1.70687,down
0,0,0.000528,0.000758,-54.387366,down
0,0,0.000514,0.000796,-54.239949,down
0,0,0.000497,0.000791,-44.622143,down
0,0,0.000479,0.000816,-46.690729,down
0,0,0.000459,0.000829,-47.754188,down
-1,0,0.000438,0.000857,-63.926541,down
-2,0,0.000416,0.000889,-65.127391,down
-2,0,0.000393,0.000959,-68.164767,up
-2,0,0.00037,0.000991,-53.480134,down
-2,0,0.000347,0.001006,-55.292598,up
-2,0,0.000325,0.000973,-50.873862,up
-2,0,0.000304,0.000933,-42.964097,up
-2,0,0.000283,0.000855,-40.251128,up
-2,0,0.000263,0.000791,-37.285991,up
-1,0,0.000245,0.000723,-31.938303,up
0,0,0.000228,0.000634,-26.642476,up
0,0,0.000212,0.000558,-13.794748,up
0,0,0.000198,0.000456,6.803438,up
0,0,0.000184,0.000367,9.252771,down
0,0,0.000172,0.000307,-8.479137,down
0,0,0.00016,0.000282,-11.717258,down
0,0,0.00015,0.000266,34.624657,down
0,0,0.000141,0.00024,49.220103,down
0,0,0.000131,0.000227,-63.515677,up
0,0,0.000122,0.000197,-6.598156,down
0,2,0.000113,0.000196,-14.805026,down
0,0,0.000104,0.000199,-32.614864,up
0,0,0.000096,0.000194,-14.439897,up
0,0,0.000089,0.000197,-32.927224,up
0,1,0.000081,0.000197,-43.058678,up
0,0,0.000075,0.000193,-24.329563,up
0,0,0.000068,0.000192,-14.586103,up
0,0,0.000064,0.000254,115.739959,up
0,0,0.000061,0.000291,88.244407,up
0,0,0.000059,0.00032,75.232186,up
0,0,0.000058,0.000385,98.099125,up
0,0,0.00006,0.000518,116.709549,down
0,0,0.000064,0.000795,132.217602,down
0,0,0.000069,0.000903,82.93507,down
0,0,0.000074,0.000971,66.514044,down
0,0,0.00008,0.001033,63.764014,down
0,0,0.000082,0.00103,4.661403,up
0,0,0.000083,0.001031,16.590461,up
0,0,0.000083,0.001001,13.982533,up
0,0,0.000081,0.00098,-1.837141,up
0,2,0.000079,0.000954,8.072597,up
0,2,0.000078,0.000943,41.555419,up
0,2,0.000079,0.000996,73.170545,up
0,0,0.000083,0.001098,89.882705,down
0,0,0.00009,0.001222,94.21084,down
0,0,0.000098,0.001288,79.104781,down
0,0,0.000106,0.001329,74.09013,down
0,0,0.000114,0.001331,42.52485,down
0,0,0.000119,0.001308,35.774736,down
0,0,0.000123,0.001269,32.321311,down
0,0,0.000126,0.00124,29.035563,down
0,0,0.000128,0.001226,17.041398,down
0,0,0.000126,0.001226,-5.139102,down
0,0,0.000123,0.001228,-16.371418,up
0,0,0.000117,0.00123,-21.053649,up
0,0,0.000111,0.001237,-22.073853,up
0,0,0.000104,0.001159,5.519703,down
0,0,0.000098,0.0011,-13.002317,down
0,0,0.000092,0.001033,-18.289543,up
0,0,0.000085,0.000929,-34.107348,up
0,0,0.000079,0.000829,-22.564231,up
0,0,0.000073,0.000807,-34.064544,up
0,0,0.000067,0.000821,-32.033445,up
0,0,0.000063,0.000802,8.732111,up
0,0,0.00006,0.000733,23.452971,up
0,0,0.000059,0.000715,69.375718,up
0,0,0.000061,0.000732,94.650517,up
0,0,0.000065,0.000863,97.646471,up
0,0,0.000071,0.001001,90.519699,up
1,0,0.000079,0.001202,97.569975,up
1,0,0.000088,0.001394,88.549834,up
1,0,0.000098,0.001537,73.600489,up
1,0,0.000109,0.001678,74.139615,up
1,0,0.000118,0.001735,57.524003,up
1,0,0.000129,0.001832,70.369229,down
1,0,0.000138,0.001826,47.91936,up
0,0,0.000145,0.001857,46.157269,down
1,0,0.000152,0.00186,48.552115,up
1,0,0.000158,0.001829,44.166526,up
0,0,0.000163,0.001742,39.545367,up
0,0,0.000166,0.001643,30.622559,up
0,0,0.000167,0.00148,25.334549,up
0,0,0.000168,0.001276,35.884613,up
0,0,0.000168,0.00111,33.971289,up
0,0,0.000169,0.000983,75.012237,up
0,0,0.000171,0.000911,75.853101,up
0,0,0.000173,0.000825,58.441418,up
0,0,0.000175,0.000811,82.481488,up
0,0,0.000177,0.000807,83.870367,up
0,0,0.000179,0.000827,65.862831,up
0,0,0.000181,0.000849,58.79266,up
0,0,0.000183,0.0009,77.52087,down
1,0,0.000185,0.000993,80.440006,down
0,2,0.000187,0.001008,61.312209,down
0,2,0.000188,0.001062,57.932088,down
0,2,0.000188,0.001028,31.898074,down
0,0,0.000186,0.00099,26.766055,down
0,0,0.000184,0.000967,27.604088,up
0,0,0.000179,0.000926,-6.050431,up
0,0,0.000173,0.000874,-9.151078,up
0,0,0.000166,0.000797,-25.607255,up
0,-2,0.000158,0.000682,-14.219897,up
0,-2,0.000151,0.000604,27.158497,down
0,-2,0.000144,0.00049,6.12213,up
0,-2,0.000138,0.000478,3.975898,up
0,-2,0.000132,0.000471,-18.031364,up
0,-2,0.000126,0.000438,-0.228445,up
0,-2,0.00012,0.000437,12.117056,up
0,0,0.000115,0.00044,20.213248,up
0,0,0.000111,0.000442,22.616564,up
0,0,0.000107,0.000461,52.67461,up
0,0,0.000105,0.000495,71.306766,down
0,0,0.000103,0.000491,59.853723,down
0,0,0.000102,0.000557,89.374994,down
0,0,0.000102,0.000591,69.004029,down
0,0,0.000102,0.000635,63.780022,down
0,0,0.000101,0.000635,12.124575,down
0,0,0.000098,0.000636,-12.729985,down
0,0,0.000093,0.000612,-24.687221,down
0,0,0.000087,0.000632,-70.604894,up
0,0,0.000078,0.000656,-82.514321,up
0,0,0.00007,0.000668,-56.399552,down
0,0,0.000061,0.000696,-48.696707,up
0,0,0.000053,0.000719,-45.316038,up
0,0,0.000045,0.00074,-42.269566,up
0,0,0.000038,0.000743,-25.69334,up
0,0,0.000031,0.000773,-48.372967,up
0,0,0.000025,0.000787,-32.903151,up
0,0,0.000021,0.000787,7.882117,up
0,-2,0.000019,0.000787,12.967353,up
0,-2,0.000018,0.000785,30.97191,no
0,0,0.000019,0.000788,51.034505,down
0,0,0.000021,0.000802,51.980276,down
0,0,0.000023,0.000757,35.804839,down
0,0,0.000026,0.000739,50.866575,down
0,0,0.000029,0.000699,38.320923,down
0,0,0.000031,0.00071,39.870279,down
0,0,0.000032,0.000724,34.662136,down
0,0,0.000033,0.000724,6.352991,down
0,0,0.000032,0.000695,1.007149,down
0,0,0.00003,0.000683,-60.913571,up
0,0,0.000026,0.000683,-46.270886,up
0,0,0.000021,0.000676,-35.378544,up
0,0,0.000017,0.00066,-25.139254,up
0,0,0.000013,0.000646,-29.720152,up
0,0,0.000011,0.000639,14.558488,down
0,0,0.000009,0.000595,-1.345346,down
0,0,0.000008,0.000564,2.481571,down
0,0,0.000007,0.000564,2.127646,down
0,0,0.000007,0.00057,-24.576537,down
0,0,0.000006,0.000565,-18.744921,down
0,0,0.000005,0.000534,-15.723611,down
0,0,0.000004,0.000489,3.068462,down
0,0,0.000004,0.000471,9.562166,down
0,0,0.000003,0.000449,-54.30273,down
0,0,0.000001,0.000443,-49.452079,down
0,0,-0.000004,0.000567,-121.148996,down
0,0,-0.000009,0.000571,-61.510947,down
0,0,-0.000014,0.00063,-78.705375,down
0,0,-0.00002,0.000671,-65.996848,down
0,0,-0.000026,0.000695,-53.81295,up
0,-2,-0.000032,0.00078,-80.215219,up
0,-2,-0.000039,0.00088,-80.483131,down
0,0,-0.000046,0.000952,-67.980386,down
0,0,-0.000051,0.000977,-42.664033,down
0,0,-0.000055,0.000942,-17.304051,down
0,0,-0.000058,0.000913,-18.72329,down
0,0,-0.000062,0.000965,-77.191971,down
0,0,-0.000069,0.001116,-101.661184,up
0,0,-0.000077,0.001231,-84.026865,up
0,0,-0.000084,0.001222,-45.241796,up
0,0,-0.00009,0.001192,-39.67486,no
0,0,-0.000095,0.001131,-41.212722,no
0,0,-0.000099,0.001029,-34.995191,down
0,0,-0.000102,0.000979,-33.593844,no
0,0,-0.000104,0.000906,-26.48742,up
0,0,-0.000105,0.000906,-23.955335,up
0,0,-0.000105,0.000861,-27.399291,up
0,0,-0.000105,0.000843,-30.961513,no
0,0,-0.000105,0.000805,-18.500843,down
0,0,-0.000103,0.000741,0,up
0,0,-0.000101,0.000721,-0.555154,down
0,0,-0.000098,0.000712,0.843045,down
0,0,-0.000095,0.000705,-21.832993,down
0,0,-0.000092,0.000659,-13.046411,down
0,0,-0.000089,0.000536,33.793794,down
0,0,-0.000085,0.000367,4.364358,up
0,0,-0.000083,0.000372,-35.76112,up
0,0,-0.000081,0.000318,-63.853924,up
0,0,-0.000079,0.000237,-41.421805,up
0,0,-0.000076,0.000243,40.354512,up
0,0,-0.000072,0.000311,109.823736,down
0,0,-0.000066,0.000362,89.303304,down
0,0,-0.000061,0.00037,36.510664,down
0,0,-0.000055,0.00039,56.663174,down
0,0,-0.00005,0.000391,14.569062,down
0,0,-0.000045,0.000398,32.415667,down
0,0,-0.000042,0.000395,-3.801201,up
0,0,-0.000038,0.000385,-10.64419,up
0,0,-0.000035,0.000384,13.558043,up
0,0,-0.000034,0.000406,-57.646135,up
0,0,-0.000032,0.000407,-12.295185,up
0,0,-0.00003,0.000454,77.762218,up
0,0,-0.000024,0.000559,106.067398,down
0,0,-0.000018,0.000636,87.240133,up
0,0,-0.000011,0.000695,70.604101,up
0,0,-0.000004,0.000731,59.883526,up
0,0,0.000002,0.000719,42.002213,up
0,-2,0.000008,0.000693,48.949879,up
0,-2,0.000015,0.00074,81.8975,up
0,-2,0.000022,0.000808,76.739373,up
0,0,0.000031,0.000962,94.63648,down
0,0,0.00004,0.001051,70.9664,up
0,0,0.000048,0.001109,62.471264,up
0,0,0.000056,0.00114,46.574132,up
0,0,0.000062,0.001132,35.77676,up
0,0,0.000068,0.001135,40.352423,up
0,0,0.000073,0.001133,54.085618,up
0,0,0.000078,0.001114,54.237521,up
0,0,0.000084,0.001137,69.195838,down
0,1,0.00009,0.001027,60.268646,down
0,1,0.000095,0.00089,39.343852,down
0,1,0.000099,0.000865,56.864365,down
0,1,0.000102,0.000863,43.110338,down
0,0,0.000104,0.00083,14.814775,down
0,0,0.000104,0.000782,14.187476,down
0,0,0.000103,0.000718,-12.948945,up
0,0,0.0001,0.000613,-26.119186,up
0,0,0.000096,0.000506,-28.673897,down
0,0,0.000092,0.000485,-43.468788,down
0,0,0.000087,0.000462,-17.525295,down
0,0,0.000083,0.000464,-20.042045,down
0,0,0.000078,0.000473,-35.319205,down
0,0,0.000072,0.000537,-83.067544,up
0,0,0.000064,0.000645,-99.227788,up
0,0,0.000055,0.000727,-85.011221,no
0,0,0.000046,0.00081,-77.62364,up
0,0,0.000037,0.000828,-41.307632,down
0,0,0.00003,0.000832,-35.226659,down
0,0,0.000023,0.00079,-38.971734,down
0,0,0.000016,0.000776,-56.476181,down
0,0,0.00001,0.000785,-53.149327,down
0,0,0.000003,0.00076,-65.642625,up
0,-2,-0.000005,0.00075,-71.984005,up
0,0,-0.000012,0.000777,-70.648194,up
0,0,-0.000019,0.00076,-52.889014,down
0,0,-0.000025,0.000755,-43.159883,down
0,-2,-0.00003,0.000742,-34.233018,down
0,-2,-0.000035,0.000724,-43.537669,up
0,-2,-0.000039,0.000712,-47.204701,up
0,-2,-0.000043,0.000642,-36.286024,up
0,-2,-0.000046,0.000561,-47.605099,up
0,0,-0.000049,0.000465,-36.160402,up
0,0,-0.000051,0.000429,1.86577,no
0,0,-0.000052,0.000432,-32.197952,up
0,0,-0.000052,0.000427,-11.708125,up
0,0,-0.000052,0.000429,-27.714261,up
0,0,-0.000051,0.000382,29.85818,down
0,0,-0.00005,0.00031,22.871268,down
0,0,-0.000048,0.000247,49.875397,down
0,0,-0.000045,0.000235,53.714374,down
0,0,-0.000043,0.000215,6.525761,no
0,0,-0.000041,0.000214,-1.872146,up
0,0,-0.00004,0.000211,-3.325097,up
0,0,-0.000038,0.000203,40.386249,up
0,0,-0.000036,0.000202,-9.398487,down
0,0,-0.000035,0.000202,0.494657,down
0,0,-0.000033,0.000206,38.379938,down
0,0,-0.000031,0.000212,51.782627,down
0,0,-0.000028,0.000218,71.142283,down
0,0,-0.000027,0.000227,-62.436435,down
0,0,-0.000025,0.000213,-40.30635,down
0,0,-0.000024,0.000205,-5.375857,down
0,0,-0.000025,0.000301,-128.904366,up
0,0,-0.000027,0.000408,-119.504705,up
0,0,-0.00003,0.00048,-92.257887,up
0,0,-0.000032,0.000488,-32.177215,up
0,0,-0.000033,0.000477,2.518098,up
0,1,-0.000031,0.000533,81.82835,up
0,2,-0.000028,0.000545,46.086574,up
0,1,-0.000023,0.000641,94.760645,up
0,0,-0.000017,0.000707,73.594322,up
0,1,-0.00001,0.000773,71.00181,up
0,0,-0.000002,0.000853,74.0919,up
0,0,0.000006,0.000908,59.797964,up
0,0,0.000014,0.000969,62.35093,up
0,0,0.000022,0.001045,66.917725,down
0,0,0.00003,0.001116,62.360735,down
0,0,0.000038,0.001162,49.816359,down
0,0,0.000045,0.001214,51.143276,up
1,0,0.000052,0.001223,41.766592,up
0,0,0.000057,0.001219,31.830557,up
0,0,0.000061,0.001206,19.492386,up
0,0,0.000063,0.001115,18.029489,up
0,0,0.000066,0.000984,41.34444,down
0,0,0.000068,0.000806,46.146246,down
0,0,0.000071,0.00068,56.901383,down
0,0,0.000074,0.000562,62.072652,down
0,0,0.000076,0.000544,50.570036,down
0,1,0.000077,0.000428,-7.936542,down
0,0,0.000076,0.000415,-33.528671,up
0,0,0.000075,0.000378,-3.708365,down
0,0,0.000073,0.000353,-28.881744,up
0,0,0.00007,0.000359,-50.164777,up
0,0,0.000066,0.000359,-55.738641,up
0,-2,0.000063,0.000354,3.951509,down
0,-2,0.000059,0.000362,-37.805692,down
0,0,0.000056,0.000359,-3.339782,down
0,0,0.000053,0.000359,-3.061245,down
0,0,0.00005,0.000356,-7.02295,no
0,0,0.000048,0.000356,-6.186148,down
0,0,0.000044,0.000366,-42.631863,down
0,0,0.000041,0.000372,-52.171088,down
0,0,0.000038,0.000368,-26.089268,down
0,0,0.000035,0.000359,-2.230846,down
0,0,0.000032,0.000345,-26.923319,down
0,0,0.000029,0.000322,-58.338411,down
0,0,0.000025,0.00028,-64.655744,down
0,0,0.000022,0.000226,-60.623772,down
0,0,0.000018,0.000232,-46.648895,down
0,0,0.000015,0.000234,-28.200236,down
0,-2,0.000012,0.000241,-63.060226,down
0,-2,0.000009,0.000257,-62.731571,down
0,-2,0.000006,0.000288,-79.774117,no
0,-2,0.000002,0.000334,-88.58544,up
0,-2,-0.000001,0.000323,-42.745769,down
0,0,-0.000004,0.000329,-38.886201,down
0,0,-0.000007,0.000336,-67.223509,up
0,0,-0.000009,0.000324,-45.35034,up
